id_lab,id,subset,no,requisitioner,tax_name,functional_group,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h,n_replicates_gas
F25-0960,CIAT-3187,2,1266,Genetic_bank,Desmodium cajanifolium,Shrub_Trees,2.17,2.06,4.35,2.87,0.19,0.43,0.27,0.45,1.76,485.01,9
F25-0961,CIAT-4028,2,1269,Genetic_bank,Galactia glaucescens,Herbaceous_legumes,0.79,3.29,6.98,7.48,0.89,0.46,0.4,1.09,12.08,1619.8,9
F25-0962,CIAT-5277,2,1272,Genetic_bank,Centrosema acutifolium,Herbaceous_legumes,1.64,1.56,3.37,8.38,0.45,0.28,0.2,0.32,8.22,4879.69,9
F25-0963,CIAT-7227,2,1275,Genetic_bank,Galactia texana,Herbaceous_legumes,1.48,4.78,10.29,10.42,0.59,0.41,0.39,1.13,6.07,115705.63,9
F25-0964,CIAT-8013,2,1278,Genetic_bank,Crotalaria paulina,Herbaceous_legumes,1.86,2.35,5.0,9.79,0.47,0.1,0.13,0.68,6.18,238.64,8
F25-0965,CIAT-8156,2,1281,Genetic_bank,Chamaecrista rotundifolia,Herbaceous_legumes,1.38,1.82,3.88,9.78,0.72,0.36,0.34,0.84,7.89,11141.81,8
F25-0966,CIAT-9323,2,1284,Genetic_bank,Crotalaria vitellina,Herbaceous_legumes,1.09,1.66,3.6,7.83,0.4,0.34,0.28,0.6,7.43,1987.18,9
F25-0967,CIAT-9537,2,1287,Genetic_bank,Crotalaria sagittalis,Herbaceous_legumes,1.25,2.54,5.53,6.74,0.4,0.38,0.26,0.46,5.32,1045.59,9
F25-0968,CIAT-9690,2,1290,Genetic_bank,Aeschynomene histrix,Herbaceous_legumes,1.51,1.96,4.17,9.67,0.58,0.37,0.24,0.86,8.35,1313.63,8
F25-0969,CIAT-9900,2,1293,Genetic_bank,Pueraria phaseoloides,Herbaceous_legumes,2.06,2.37,5.1,8.15,0.61,0.76,0.87,1.28,8.07,780.95,8
F25-0970,CIAT-11998,2,1296,Genetic_bank,Stylosanthes guianensis,Herbaceous_legumes,2.12,2.62,5.54,8.07,0.5,0.33,0.55,0.87,6.52,2653.07,8
F25-0971,CIAT-13149,3,12,Genetic_bank,Desmodium strigillosum,Herbaceous_legumes,4.8,5.39,9.78,7.82,0.32,0.87,1.17,3.24,2.56,12.14,9
F25-0972,CIAT-13389,2,1302,Genetic_bank,Desmodium sequax,Shrub_Trees,1.25,1.48,3.15,6.77,0.91,0.35,0.34,0.54,13.48,62.44,8
F25-0973,CIAT-13651,2,1305,Genetic_bank,Desmodium heterocarpon,Herbaceous_legumes,1.98,1.41,2.99,7.77,0.75,0.49,0.34,0.45,20.49,168.93,7
F25-0974,CIAT-13946,3,15,Genetic_bank,Desmodium sequax,Shrub_Trees,9.83,22.13,47.19,12.02,0.89,0.71,0.9,7.09,9.72,45.58,7
F25-0975,CIAT-15160,2,1313,Genetic_bank,Centrosema molle,Herbaceous_legumes,2.44,1.48,3.14,10.54,0.94,0.39,0.34,0.79,23.61,1157.89,8
F25-0976,CIAT-17000,2,1316,Genetic_bank,Chamaecrista rotundifolia,Herbaceous_legumes,0.46,0.99,2.13,5.37,0.38,0.89,0.89,1.23,2.78,434.08,8
F25-0977,CIAT-17009,2,1319,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.47,1.36,2.88,9.38,0.53,0.63,0.41,0.52,14.7,2349.68,8
F25-0978,CIAT-18700,2,1323,Genetic_bank,Cajanus cajan,Shrub_Trees,0.81,1.75,3.76,10.13,0.85,0.61,0.32,0.37,19.95,1043.25,6
F25-0979,CIAT-18873,2,1325,Genetic_bank,Alysicarpus ferrugineus,Herbaceous_legumes,1.41,3.26,6.85,10.47,0.83,0.46,0.24,1.2,19.31,6974.16,7
F25-0980,CIAT-19867,3,19,Genetic_bank,Uraria lagopodioides,Herbaceous_legumes,2.71,1.38,2.88,9.51,0.63,0.61,0.89,1.57,10.13,48.57,6
F25-0981,CIAT-20207,2,1332,Genetic_bank,Aeschynomene sensitiva,Shrub_Trees,0.97,1.64,3.62,10.43,0.75,0.46,0.4,0.43,12.23,4445.26,8
F25-0982,CIAT-20709,2,1334,Genetic_bank,Calopogonium mucunoides,Herbaceous_legumes,1.6,3.31,7.05,10.51,0.77,0.59,0.39,1.13,15.95,1339.24,6
F25-0983,CIAT-18437,2,1337,Genetic_bank,Flemingia macrophylla,Shrub_Trees,1.06,1.13,2.37,3.57,0.55,0.48,0.39,0.45,7.73,65.63,5
F25-0984,CIAT-25522,2,1340,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,1.03,1.25,2.63,8.87,0.57,0.23,0.19,0.35,8.48,714.87,6
F25-0985,CIAT-25704,2,1343,Genetic_bank,Centrosema molle x acutifolium,Herbaceous_legumes,1.69,1.4,2.9,10.77,0.82,0.33,0.28,0.32,16.08,1110.71,7
F25-0986,CIAT-33729,2,1346,Genetic_bank,Desmodium cinereum,Shrub_Trees,2.02,0.96,2.05,10.47,0.86,0.39,0.32,0.47,10.87,550.79,8
F25-0987,CIAT-33827,2,1349,Genetic_bank,Desmodium incanum,Herbaceous_legumes,1.16,0.72,1.52,8.03,0.89,0.5,0.32,0.36,20.28,51.18,6
F25-0988,CIAT-8512,2,1354,Genetic_bank,Calopogonium caeruleum,Herbaceous_legumes,1.32,1.72,3.73,8.01,0.66,0.63,1.08,1.83,12.19,1064.63,6
F25-0989,CIAT-11833,2,1355,Genetic_bank,Stylosanthes guianensis,Herbaceous_legumes,1.67,1.23,2.6,9.79,0.74,0.44,0.78,0.97,23.85,3891.09,9
F25-0990,CIAT-PM-21-0053,1,1081,Breeding,Megathyrsus maximus,Grass,2.59,0.87,1.84,5.72,0.39,0.8,0.12,0.4,5.76,49.29,9
F25-0991,CIAT-PM-21-3550,1,1084,Breeding,Megathyrsus maximus,Grass,2.24,1.7,3.5,4.35,0.3,0.82,0.3,0.35,4.72,51.59,9
F25-0992,CIAT-PM-21-3595,1,1087,Breeding,Megathyrsus maximus,Grass,1.87,1.71,3.59,3.4,0.19,0.64,0.15,0.43,3.29,35.88,9
F25-0993,CIAT-PM-21-0086,1,1090,Breeding,Megathyrsus maximus,Grass,2.3,1.55,3.16,3.06,0.18,0.9,0.22,0.51,2.8,42.16,9
F25-0994,CIAT-CIAT-16048,1,1093,Breeding,Megathyrsus maximus,Grass,1.82,1.75,3.58,2.98,0.14,0.62,0.19,0.58,2.01,24.23,8
F25-0995,CIAT-PM-21-0185,1,1096,Breeding,Megathyrsus maximus,Grass,2.69,4.94,10.24,4.25,0.4,0.82,0.17,1.54,6.32,87.19,9
F25-0996,CIAT-PM-21-0215,1,1099,Breeding,Megathyrsus maximus,Grass,3.16,1.94,4.04,3.62,0.26,0.75,0.21,0.54,3.52,38.85,9
F25-0997,CIAT-CIAT-16051,1,1102,Breeding,Megathyrsus maximus,Grass,2.53,0.79,1.6,5.02,0.37,0.85,0.15,0.27,6.36,132.84,9
F25-0998,CIAT-PM-21-6080,1,1105,Breeding,Megathyrsus maximus,Grass,2.95,6.87,14.26,5.53,0.69,0.65,0.12,2.39,11.26,1928.66,9
F25-0999,CIAT-PM-21-3684,1,1108,Breeding,Megathyrsus maximus,Grass,2.41,1.52,3.14,8.2,0.49,0.61,0.18,0.58,6.34,37.07,9
F25-1000,CIAT-PM-21-0076,1,1111,Breeding,Megathyrsus maximus,Grass,2.47,2.38,5.01,8.6,0.58,0.7,0.13,0.92,16.93,191.99,9
F25-1001,CIAT-CIAT-6890,1,1114,Breeding,Megathyrsus maximus,Grass,3.01,2.08,4.31,3.75,0.23,0.65,0.15,0.87,3.02,13.3,9
F25-1002,CIAT-PM-21-6638,1,1117,Breeding,Megathyrsus maximus,Grass,3.27,1.56,3.28,5.56,0.4,0.62,0.26,0.5,5.22,72.19,9
F25-1003,CIAT-PM-21-0052,1,1120,Breeding,Megathyrsus maximus,Grass,3.44,1.15,2.4,4.15,0.27,0.71,0.11,0.44,3.5,47.36,9
F25-1004,CIAT-PM-21-4449,1,1123,Breeding,Megathyrsus maximus,Grass,3.24,3.46,7.2,4.46,0.33,0.68,0.21,1.07,5.78,90.75,9
F25-1005,CIAT-CIAT-6799,1,1126,Breeding,Megathyrsus maximus,Grass,3.16,2.89,5.98,4.91,0.29,0.66,0.21,1.05,4.84,54.03,9
F25-1006,CIAT-PM-21-0055,1,1129,Breeding,Megathyrsus maximus,Grass,3.84,3.82,7.97,2.73,0.29,0.69,0.13,1.21,4.16,40.64,9
F25-1007,CIAT-PM-21-6529,1,1132,Breeding,Megathyrsus maximus,Grass,4.97,6.56,13.61,5.33,0.24,0.57,0.19,2.39,3.12,67.52,9
F25-1008,CIAT-PM-21-0047,1,1135,Breeding,Megathyrsus maximus,Grass,4.81,4.7,9.81,7.46,0.34,0.57,0.18,1.69,5.96,762.74,9
F25-1009,CIAT-PM-21-2195,1,1138,Breeding,Megathyrsus maximus,Grass,4.83,5.5,11.32,7.41,0.39,0.43,0.17,1.98,5.92,190.83,9
F25-1010,CIAT-PM-21-2627,1,1141,Breeding,Megathyrsus maximus,Grass,4.11,3.97,8.15,1.6,0.18,0.77,0.27,1.45,2.65,15.74,9
F25-1011,CIAT-PM-21-0059,1,1144,Breeding,Megathyrsus maximus,Grass,4.64,3.47,7.12,6.86,0.53,0.76,0.1,1.2,9.2,297.95,9
F25-1012,CIAT-PM-21-3522,1,1147,Breeding,Megathyrsus maximus,Grass,4.85,5.97,12.3,7.22,0.54,0.57,0.19,2.13,8.68,347.91,9
F25-1013,CIAT-PM-21-0062,1,1150,Breeding,Megathyrsus maximus,Grass,6.32,8.31,16.88,2.12,0.26,0.54,0.21,2.89,4.48,13.44,9
F25-1014,CIAT-PM-21-0906,1,1153,Breeding,Megathyrsus maximus,Grass,4.64,5.24,10.74,4.33,0.17,0.57,0.25,1.98,2.13,30.37,9
F25-1651,CIAT-798,2,1956,Genetic_bank,Galactia striata,Herbaceous_legumes,3.45,8.27,22.46,6.5,0.56,1.25,0.84,2.41,7.07,694.29,15
F25-1652,CIAT-822,2,1961,Genetic_bank,Calopogonium mucunoides,Herbaceous_legumes,3.76,9.31,26.83,8.33,0.69,0.59,0.41,3.43,10.86,1780.39,18
F25-1653,CIAT-852,2,1964,Genetic_bank,Dioclea sericea,Herbaceous_legumes,9.69,17.97,40.11,12.55,1.17,0.76,0.72,6.34,17.17,375.63,17
F25-1654,CIAT-907,2,1967,Genetic_bank,Dioclea virgata,Herbaceous_legumes,3.95,12.06,26.87,9.6,0.69,0.88,1.15,4.59,12.91,999.41,16
F25-1655,CIAT-1992,2,1970,Genetic_bank,Stylosanthes guianensis,Herbaceous_legumes,3.74,5.9,18.9,9.37,0.57,0.71,0.83,2.65,10.14,613.17,17
F25-1656,CIAT-3001,2,1973,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,4.94,11.91,29.83,8.47,0.53,0.61,0.59,3.38,8.18,566.97,16
F25-1657,CIAT-3304,3,39,Genetic_bank,Desmodium cajanifolium,Shrub_Trees,11.16,16.23,33.95,9.54,0.38,0.43,0.26,5.1,6.93,33.12,7
F25-1658,CIAT-5713,2,1979,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,6.99,9.07,25.16,11.53,0.58,0.46,0.56,2.97,13.58,1380.63,17
F25-1659,CIAT-7381,3,45,Genetic_bank,Galactia glaucescens,Herbaceous_legumes,11.13,18.95,39.89,9.49,0.51,0.55,0.24,6.01,15.72,74.66,6
F25-1660,CIAT-7799,3,48,Genetic_bank,Dioclea guianensis,Herbaceous_legumes,1.91,3.87,7.68,5.0,0.35,0.43,0.71,1.77,4.77,22.22,5
F25-1661,CIAT-7803,3,54,Genetic_bank,Dioclea holtiana,Herbaceous_legumes,1.63,0.86,1.82,12.79,1.21,0.52,0.32,0.49,43.31,204.25,6
F25-1662,CIAT-8182,3,56,Genetic_bank,Eriosema diffusum,Herbaceous_legumes,1.16,1.88,4.32,6.7,0.76,0.66,0.84,1.25,16.4,75.82,6
F25-1663,CIAT-8434,3,59,Genetic_bank,Dioclea sericea,Herbaceous_legumes,4.32,8.27,17.61,12.72,0.7,0.66,0.42,3.02,24.76,115.51,7
F25-1664,CIAT-8702,2,1997,Genetic_bank,Calopogonium caeruleum,Herbaceous_legumes,3.29,7.96,21.27,10.79,0.91,0.74,0.54,3.04,19.34,3562.55,15
F25-1665,CIAT-8816,2,2000,Genetic_bank,Crotalaria micans,Shrub_Trees,7.44,11.69,26.72,9.65,0.52,0.89,0.56,3.65,6.27,3158.61,17
F25-1666,CIAT-8826,3,68,Genetic_bank,Zapoteca formosa,Shrub_Trees,6.79,3.34,7.27,9.67,0.42,1.26,1.36,3.28,6.64,30.93,9
F25-1667,CIAT-9578,3,319,Genetic_bank,Dioclea sericea,Herbaceous_legumes,1.54,1.67,3.51,2.73,0.23,0.9,0.8,0.62,4.04,19.21,6
F25-1668,CIAT-9740,3,74,Genetic_bank,Chamaecrista desvauxii,Herbaceous_legumes,7.5,16.41,34.31,10.28,0.49,0.93,0.32,4.73,9.16,43.74,7
F25-1669,CIAT-9934,3,77,Genetic_bank,Aeschynomene americana,Shrub_Trees,6.82,13.36,28.93,8.72,0.84,1.65,0.66,4.89,14.17,66.06,9
F25-1670,CIAT-13158,3,321,Genetic_bank,Desmodium strigillosum,Herbaceous_legumes,4.56,10.6,23.37,9.11,0.17,0.59,0.38,3.27,1.81,8.51,9
F25-1671,CIAT-13329,3,324,Genetic_bank,Desmodium cajanifolium,Shrub_Trees,7.15,11.32,23.62,7.54,0.21,0.54,0.32,3.23,2.37,11.34,9
F25-1672,CIAT-13387,3,327,Genetic_bank,Desmodium sequax,Shrub_Trees,13.84,29.95,62.96,18.61,0.61,0.95,0.52,8.62,5.66,27.66,8
F25-1673,CIAT-13547,3,330,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,2.64,8.86,18.01,7.38,0.39,1.2,0.63,2.87,5.73,26.7,8
F25-1674,CIAT-13953,3,333,Genetic_bank,Desmodium velutinum,Shrub_Trees,5.69,9.65,21.77,9.3,0.25,0.91,0.78,4.13,3.11,13.79,8
F25-1675,CIAT-15086,3,336,Genetic_bank,Centrosema acutifolium,Herbaceous_legumes,2.95,4.12,7.17,4.6,0.38,0.62,0.49,0.98,3.58,18.8,9
F25-1676,CIAT-17403,3,339,Genetic_bank,Flemingia macrophylla,Shrub_Trees,9.12,23.01,47.89,13.85,0.65,0.9,1.08,7.79,7.71,37.26,7
F25-1677,CIAT-17519,3,342,Genetic_bank,Mimosa somnians,Herbaceous_legumes,2.12,8.22,17.22,14.47,1.2,1.48,1.41,1.39,15.32,71.72,9
F25-1678,CIAT-17896,3,345,Genetic_bank,Chamaecrista desvauxii,Herbaceous_legumes,4.54,5.71,12.16,8.31,0.49,0.81,1.05,0.8,4.33,20.58,9
F25-1679,CIAT-18123,3,348,Genetic_bank,Dioclea virgata,Herbaceous_legumes,2.82,6.62,14.06,5.97,0.7,2.03,1.34,3.08,10.13,47.86,9
F25-1680,CIAT-18126,3,351,Genetic_bank,Dioclea virgata,Herbaceous_legumes,2.12,5.31,12.4,8.69,0.63,0.81,0.47,1.92,8.47,39.23,9
F25-1681,CIAT-18127,3,354,Genetic_bank,Dioclea virgata,Herbaceous_legumes,1.69,2.33,4.88,5.29,0.43,0.75,0.4,0.94,5.87,27.93,9
F25-1682,CIAT-18668,3,357,Genetic_bank,Cratylia argentea,Shrub_Trees,1.11,3.06,6.54,6.9,0.36,1.54,1.67,3.34,3.56,16.79,9
F25-1683,CIAT-19228,3,360,Genetic_bank,Eriosema psoraleoides,Herbaceous_legumes,3.04,8.75,18.34,9.45,0.52,1.7,1.69,4.76,9.57,45.22,9
F25-1684,CIAT-19537,3,363,Genetic_bank,Crotalaria verrucosa,Herbaceous_legumes,11.43,20.9,44.8,13.77,0.31,1.21,0.86,7.38,5.63,26.23,9
F25-1685,CIAT-20208,3,369,Genetic_bank,Aeschynomene sensitiva,Shrub_Trees,3.51,2.34,4.9,5.63,0.32,0.62,0.35,1.33,6.21,29.67,6
F25-1686,CIAT-20345,3,371,Genetic_bank,Pachyrhizus erosus,Herbaceous_legumes,4.58,4.05,7.01,5.62,0.36,0.61,0.37,1.55,5.05,24.95,9
F25-1687,CIAT-20927,3,374,Genetic_bank,Mimosa albida,Herbaceous_legumes,9.08,23.09,49.25,14.58,0.58,1.25,0.76,7.57,7.31,34.27,7
F25-1688,CIAT-21849,3,377,Genetic_bank,Chamaecrista desvauxii,Herbaceous_legumes,2.24,6.77,13.69,5.99,0.51,0.76,0.33,1.66,7.36,35.34,9
F25-1689,CIAT-22072,3,380,Genetic_bank,Bauhinia sp.,Shrub_Trees,6.87,13.16,28.93,10.62,0.3,1.76,1.79,6.76,6.79,30.87,9
F25-1690,CIAT-22409,3,383,Genetic_bank,Cratylia argentea,Shrub_Trees,7.04,8.53,17.64,9.48,0.38,0.89,0.5,2.61,10.34,47.58,7
F25-1691,CIAT-22692,3,386,Genetic_bank,Lablab purpureus,Herbaceous_legumes,9.61,15.51,34.12,7.26,0.37,0.81,0.52,4.99,7.15,32.65,9
F25-1692-,CIAT-23715,5,1767,Genetic_bank,Desmodium sequax,Shrub_Trees,1.16,0.9,1.9,9.15,1.36,0.29,2.02,1.31,109.62,0.07,6
F25-1693,CIAT-23746,3,393,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,2.9,9.86,21.02,10.04,0.75,1.14,0.83,3.35,15.39,72.21,5
F25-1694,CIAT-23985,3,395,Genetic_bank,Desmodium velutinum,Shrub_Trees,7.08,7.41,14.89,9.95,0.62,1.77,1.23,3.73,7.49,35.94,8
F25-1695,CIAT-32265,3,398,Genetic_bank,Chamaecrista diphylla,Herbaceous_legumes,3.96,7.37,14.98,10.59,0.82,2.61,1.09,1.35,14.64,70.06,9
F25-1696,CIAT-33070,3,401,Genetic_bank,Desmodium oblongum,Shrub_Trees,2.59,6.19,13.07,8.89,0.51,1.52,0.48,2.09,10.85,52.12,9
F25-1697,CIAT-33079,3,404,Genetic_bank,Desmodium oblongum,Shrub_Trees,3.84,3.94,8.48,9.42,0.51,1.35,1.4,3.35,7.92,37.85,9
F25-1698,CIAT-33131,3,407,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,9.09,13.21,27.16,12.9,0.56,1.49,1.71,6.14,9.13,43.54,6
F25-1699,CIAT-33195,3,410,Genetic_bank,Dalea carthagenensis,Herbaceous_legumes,5.5,16.49,33.97,9.96,0.62,0.91,1.53,6.95,19.15,92.18,8
F25-1700,CIAT-43055,3,413,Genetic_bank,Desmodium discolor,Herbaceous_legumes,4.08,3.17,5.91,6.69,0.42,1.16,0.3,1.4,6.76,32.63,9
F25-1701,CIAT-BR-12-1362,2,633,Breeding,Urochloa interespecific,Grass,5.01,2.53,5.49,9.34,0.66,1.17,0.91,1.87,5.6,96.16,9
F25-1702,CIAT-BR-12-2462,2,636,Breeding,Urochloa interespecific,Grass,3.63,6.34,13.24,4.52,0.37,1.16,1.02,2.78,3.59,156.42,9
F25-1703,CIAT-BR-12-3868,2,639,Breeding,Urochloa interespecific,Grass,4.48,4.1,8.69,4.3,0.44,1.36,1.05,2.48,4.4,527.42,9
F25-1704,CIAT-BR-15-2558,2,642,Breeding,Urochloa interespecific,Grass,3.71,3.12,6.68,4.67,0.39,1.57,1.12,1.49,2.5,154.34,9
F25-1705,CIAT-BR-15-2811,2,645,Breeding,Urochloa interespecific,Grass,2.62,1.77,3.76,7.82,0.54,1.25,1.08,1.46,5.06,999.84,9
F25-1706,CIAT-BR-15-2891,2,648,Breeding,Urochloa interespecific,Grass,3.29,2.76,5.9,5.33,0.4,1.32,1.18,1.67,3.34,191.47,9
F25-1707,CIAT-BR-19-1343,2,651,Breeding,Urochloa interespecific,Grass,2.34,2.06,4.4,5.2,0.43,1.38,1.02,1.36,5.88,474.72,9
F25-1708,CIAT-CIAT-26110,2,654,Breeding,Urochloa interespecific,Grass,3.96,4.06,8.63,5.33,0.44,1.08,0.87,2.12,7.62,289.69,9
F25-1709,CIAT-CIAT-26646,2,657,Breeding,Urochloa interespecific,Grass,5.15,4.23,9.08,5.33,0.46,1.39,0.92,2.17,9.66,9192.13,9
F25-1710,CIAT-CIAT-6297,2,660,Breeding,Urochloa interespecific,Grass,3.77,3.57,7.53,9.75,0.66,1.07,0.81,1.71,17.51,879.9,9
F25-1711,CIAT-BR-12-4400,2,663,Breeding,Urochloa interespecific,Grass,4.35,2.46,5.23,9.76,0.57,1.1,0.75,1.42,13.14,1448.05,9
F25-1712,CIAT-BR-15-3434,2,666,Breeding,Urochloa interespecific,Grass,5.63,2.47,5.21,9.55,0.6,0.93,0.83,1.88,14.28,908.46,9
F25-1713,CIAT-BR-15-3811,2,669,Breeding,Urochloa interespecific,Grass,5.88,2.39,4.97,10.28,0.67,0.77,0.6,1.18,13.83,1270.15,9
F25-1714,CIAT-BR-15-6547,2,672,Breeding,Urochloa interespecific,Grass,2.0,9.9,20.9,9.91,0.98,1.49,0.96,1.86,11.18,1010.61,9
F25-1715,CIAT-BR-15-7121,2,675,Breeding,Urochloa interespecific,Grass,3.94,2.76,5.79,7.92,0.51,1.0,0.89,1.42,7.55,9106.34,9
F25-1716,CIAT-BR-15-8887,2,678,Breeding,Urochloa interespecific,Grass,3.77,2.33,4.92,5.16,0.29,1.08,0.79,0.78,4.67,319.93,7
F25-1717,CIAT-BR-19-4678,2,683,Breeding,Urochloa interespecific,Grass,5.37,3.79,8.12,6.91,0.39,0.83,0.72,1.42,6.83,9988.71,9
F25-1718,CIAT-BR-19-5029,2,686,Breeding,Urochloa interespecific,Grass,3.43,3.41,7.14,8.1,0.57,1.07,0.73,0.98,7.6,1853.61,9
F25-1719,CIAT-BR-19-5357,2,689,Breeding,Urochloa interespecific,Grass,5.99,4.3,9.07,10.07,0.55,0.79,0.7,1.61,10.58,1198.87,9
F25-1720,CIAT-BR-19-5381,2,692,Breeding,Urochloa interespecific,Grass,3.9,2.91,6.17,10.5,0.68,0.9,0.75,0.98,12.35,520.11,9
F25-1721,CIAT-BR-02-0465,2,695,Breeding,Urochloa interespecific,Grass,3.96,2.46,5.09,8.0,0.49,1.06,0.87,1.37,8.64,12187.84,9
F25-1722,CIAT-BR-04-3025,2,698,Breeding,Urochloa interespecific,Grass,4.58,3.45,7.19,7.22,0.4,0.99,0.61,1.07,7.93,400.47,9
F25-1723,CIAT-BR-05-1435,2,701,Breeding,Urochloa interespecific,Grass,3.73,3.81,7.94,6.46,0.49,1.27,0.9,1.24,6.43,3780.59,9
F25-1724,CIAT-BR-09-3660,2,704,Breeding,Urochloa interespecific,Grass,3.71,2.82,5.84,9.03,0.63,1.44,1.09,1.01,11.78,1469.8,8
F25-1725,CIAT-BR-19-1264,2,707,Breeding,Urochloa interespecific,Grass,4.64,3.58,7.41,5.35,0.35,0.85,0.6,0.86,5.81,6312.81,8
F25-1726,CIAT-BR-19-5217,2,710,Breeding,Urochloa interespecific,Grass,3.21,4.61,9.59,6.63,0.34,1.16,0.84,0.83,8.26,2735.33,7
F25-1727,CIAT-CIAT-26124,2,713,Breeding,Urochloa interespecific,Grass,4.45,2.85,5.93,9.37,0.62,0.94,0.82,1.26,10.69,2149.6,9
F25-1728,CIAT-13262,4,3,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,2.38,4.28,8.98,4.03,0.71,0.9,0.86,1.14,8.73,0.72,5
F25-1729,CIAT-13528,4,6,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,1.73,1.33,2.81,5.7,0.66,0.63,0.53,0.61,10.41,0.08,8
F25-1730,CIAT-13529,4,9,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.3,4.56,9.65,5.59,0.64,0.69,0.5,1.72,10.8,9.05,7
F25-1731,CIAT-13710,4,13,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,0.62,1.42,3.03,4.16,0.58,0.38,0.43,0.56,13.85,0.06,7
F25-1732,CIAT-22004,4,15,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.02,1.29,2.72,3.61,0.44,0.81,0.69,0.5,9.81,0.1,7
F25-1733,CIAT-23104,4,18,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.97,1.39,3.01,2.66,0.32,0.51,0.6,0.36,13.1,0.06,6
F25-1734,CIAT-23106,4,21,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.84,4.34,9.18,4.77,0.73,0.97,0.78,1.37,21.01,0.14,7
F25-1735,CIAT-23107,4,24,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.32,1.46,3.06,1.27,0.17,0.78,0.73,0.1,3.95,0.02,5
F25-1736,CIAT-23108,4,27,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.65,0.76,1.62,3.17,0.4,0.58,0.67,0.63,11.63,0.09,7
F25-1737,CIAT-23412,4,30,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.38,2.01,4.27,3.87,0.59,1.13,1.11,0.94,18.87,0.03,7
F25-1738,CIAT-23413,4,33,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.59,2.16,4.63,4.36,0.58,1.13,0.99,0.44,16.93,0.05,8
F25-1739,CIAT-23419,4,36,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.31,1.62,3.43,4.36,0.58,0.97,0.88,0.61,23.69,0.03,8
F25-1740,CIAT-23422,4,39,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,5.88,11.04,24.02,5.88,1.85,0.82,0.6,4.02,28.59,0.12,7
F25-1741,CIAT-23734,4,42,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.99,1.37,2.89,8.85,0.89,0.63,0.43,0.54,17.64,1.0,8
F25-1742,CIAT-23932,4,45,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,2.01,2.73,5.71,5.7,0.67,1.09,0.76,0.88,17.58,0.12,8
F25-1743,CIAT-23933,4,48,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.29,1.96,4.18,3.53,0.35,0.86,4.07,4.4,19.84,0.22,6
F25-1744,CIAT-23934,4,53,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,4.01,6.22,13.21,6.71,0.65,0.93,0.67,1.82,11.55,0.57,8
F25-1745,CIAT-23936,4,56,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,2.62,4.39,9.34,5.41,0.61,0.76,0.5,1.43,17.76,0.13,7
F25-1746,CIAT-33119,4,59,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.61,1.56,3.25,5.8,0.48,0.99,0.57,0.58,9.28,217.92,6
F25-1747,CIAT-33383,4,62,Genetic_bank,Dendrolobium sp.,Shrub_Trees,1.19,1.6,3.37,5.81,0.54,1.01,0.53,0.87,15.14,0.35,8
F25-1748,CIAT-33402,4,65,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,1.54,3.0,6.33,5.02,0.57,0.84,0.37,1.01,13.51,0.31,8
F25-1749,CIAT-33508,4,69,Genetic_bank,Dendrolobium umbellatum,Shrub_Trees,2.14,2.71,5.77,7.14,0.62,0.97,0.54,0.74,15.11,1.44,7
F25-1750,CIAT-33515,4,72,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,2.35,2.82,6.03,4.43,0.6,0.88,0.49,0.6,28.93,0.04,6
F25-1751,CIAT-7353,4,74,Genetic_bank,Prosopis juliflora,Shrub_Trees,4.32,6.22,13.12,6.5,1.51,1.3,2.44,2.88,7.74,0.41,8
F25-1752,CIAT-7976,4,77,Genetic_bank,Cassia sp.,Shrub_Trees,3.45,4.86,10.39,7.32,0.61,1.06,0.54,1.27,9.76,0.75,8
